id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
21,0.017230655572313732,4.200190722723459e-12,3.1870803984623526e-17,6.860267879367595e-08,1.1240228288672742e-13,0.978931827698737,0.00022936813168652153,1.3943029388798053e-05,0.0035941369608824838
22,0.000448539723608388,5.627880298027872e-09,3.1744325477731106e-13,7.148442427742528e-07,1.566557605709015e-10,0.996331883278457,0.0031192454120026664,7.132955349460243e-05,2.8281403341011295e-05
23,1.4471081688154173e-07,0.4377056920604984,0.5599498345381433,8.068207440133688e-05,0.00028644776548265464,0.0003023692275378638,0.00014308184035159095,0.0015317188267238006,2.8956043885550455e-08
24,6.111206478489877e-12,1.9981171646795547e-07,6.04751060077076e-07,3.130762697055507e-20,3.229087239460963e-28,2.2852308291423556e-05,0.0008915100494537428,0.9990848313756981,1.6976689513259673e-09
25,0.0005109764787094183,8.022694416960998e-11,3.6383824459843024e-16,0.00034963084611355305,9.162324168369974e-10,0.9977431191750062,0.0010845600125714524,0.00026234095772453944,4.937153341504915e-05
26,3.0402142300744724e-12,0.5405497515790803,0.4560796524348049,0.0033705871850350077,2.614769930335351e-10,6.282387003524832e-11,8.340171465466578e-09,2.4454885913533996e-11,1.0911243682836848e-10
27,0.4901778073735397,0.0036585447525192397,0.00018489869328716324,0.0004162835670104881,2.810400710453957e-05,0.16931396127895873,0.030229076037182882,0.14395394272315093,0.16203738156724617
28,0.020737003795874308,0.5648119400092457,0.14827914990708096,0.053984819939975726,0.018620207190093996,0.027115819278687496,0.06121703370650875,0.044221496012847125,0.061012530159685954
29,5.804517334091922e-07,1.284381058605483e-12,2.5514293769618226e-11,1.7690504952245272e-19,8.404145108494959e-39,0.0032057592907582706,0.9967936014685272,5.844072890218919e-08,3.214534886536214e-10
30,1.3978709307846671e-05,0.535785654577344,0.3857058300602677,0.07156258679461841,1.798099327553348e-05,0.0003367726587862013,0.006362039362267468,0.0001713267349547114,4.3830109178127326e-05
31,0.0010022547730646196,0.0018530804524489312,0.0007289964873784474,0.00014844126828199528,1.4081582797750805e-05,0.9826223420922707,0.010446269784659287,0.001688111531377876,0.0014964220277203567
32,5.27411117868307e-07,7.536341048552983e-07,4.5601629115130377e-07,2.626555964478426e-11,1.8170826605479197e-14,0.00012109290236856602,0.0012831712988255737,0.9985930100784552,9.88632553013807e-07
33,2.3319323301268052e-08,2.107632352839514e-05,1.0240507024647864e-06,2.6762827574930347e-06,0.9999750996047718,8.72803981816137e-09,2.6035447853790786e-08,3.411929365477178e-08,3.153613507215959e-08
34,0.012275053885249437,0.14692708366677915,0.018710942717896566,0.3442202091183094,0.3398583947796275,0.02917785518319363,0.01827620750909456,0.06423748512001241,0.026316768019837424
35,0.003222871156110931,0.6474865910078599,0.22684573170381975,0.07155235665420781,0.008169635148201373,0.0052222302483932274,0.026567324340538635,0.0046478751997842856,0.006285384541083971
36,9.948120129643575e-06,1.710039319148041e-14,6.348234166055567e-14,2.2558960278148803e-15,7.619382720730979e-25,0.9499136168938328,0.0010673806767645588,0.04900905066468392,3.644506313809295e-09
37,0.006331731687193938,8.958949287829179e-08,1.1333473631747563e-11,0.00020153160548222164,2.0790825320661521e-07,0.9727153202729689,0.008650046727946682,0.01034770441396884,0.001753367783359863
38,0.0025239067489807015,1.1657948345909412e-06,2.0298243342004632e-05,1.4406426059230267e-07,1.193593009019987e-10,0.0016827916175249256,0.00010696589742713693,0.991226123960467,0.004438603553803786
39,7.692790275976385e-05,0.5675047853544386,0.41213331545870463,0.015443227852026262,0.0011939670167212181,0.00019041324735450969,0.002536357694046034,0.0004454553641952871,0.0004755501097536565
40,0.002530737650347803,0.00011883265358490082,0.0029102993740050803,2.1968366668430343e-05,1.0287446848882444e-06,0.0001891759192288226,0.00034458087730217414,0.8838737690678293,0.11000960734634842
41,2.7512144313465278e-05,0.2580622798127638,0.6795492318431913,0.06159755031450973,8.525570549732601e-07,7.8605507459039e-05,0.0005964742622506918,5.021029989814403e-05,3.7283258558882606e-05
42,0.12295261699532284,0.003381512623000934,0.000854984337684928,0.03600286926535127,0.00240421252742725,0.3245731580252625,0.0258964173792662,0.19338155966573997,0.2905526691809442
43,0.0006471945989450582,0.6657433209348548,0.175954137452484,0.005043836740625985,9.76142257781726e-12,0.020302384565592715,0.12906066428778415,0.0032336768716497697,1.4784538302282672e-05
44,2.9689679330723022e-05,0.32064721124929835,0.6575455613688908,8.112643696565689e-05,0.00680578369697642,0.0008928068515690821,0.006739450025180829,0.0072519351177859955,6.435574002148702e-06
45,0.027868215271210136,1.4308867692897963e-06,2.687460730628858e-10,0.0007057870194524266,2.577753948424844e-07,0.9399005819560973,0.007229349990321223,0.006249677068487362,0.01804469976352146
46,0.001368148837163269,0.5772750978007944,0.28077131577666353,0.11986205436049914,2.9182909305096307e-05,0.002432647281459033,0.014170600763875442,0.0020746689126656314,0.0020162833575744776
47,0.007759549081607892,0.6035711637521342,0.21825086810738709,0.0898074249987292,0.018222095076578102,0.0134068605987342,0.02413936082338117,0.01263379277520473,0.012208884786243544
48,3.6231378923992e-05,0.7422602925323003,0.18970978139766542,0.06370730231126986,0.00018811074855732172,9.520744294197596e-05,0.0038226923490613874,8.528959019556874e-05,9.509224908413609e-05
49,1.1679079998120097e-05,0.5642090532575987,0.3417972480596038,0.09039071073304072,2.7666530798062318e-08,7.614617864977336e-05,0.003503889759426394,7.811505581239927e-06,3.4337595703989895e-06
50,3.22491150102742e-13,9.41817827221339e-13,1.1580237379936748e-12,1.248517699667261e-15,5.442319283150961e-22,0.9999999785328086,1.2051639018037039e-08,9.355007262936592e-09,5.8121576575962436e-11
51,6.078754447450615e-05,0.8750545779149549,0.10229916853464836,0.01908381445064989,0.001070472135678059,0.0010997476925317837,0.0009129225145121183,0.0001643818274651394,0.0002541273850852486
52,2.9080250011315663e-11,1.4202921747568629e-11,1.4109615452097747e-07,1.935762620437136e-18,8.272361344575918e-38,1.4239952218079576e-06,1.5056080284439267e-06,0.9999964667298347,4.6252747740809e-07
53,2.7884676672714967e-08,0.874441431846921,0.10738508460783282,0.018097775862311087,3.867215757763729e-09,2.0101197106821857e-06,6.648193629765142e-05,3.2363137294523223e-06,3.94756130495105e-06
54,0.005504046526977725,0.48819964081967826,0.27790528893210364,0.09482229652367534,0.000321745534067252,0.022225420232329218,0.08304581211624354,0.015658849483688172,0.012316899831236995
55,1.9048458219356855e-05,0.5994170487082502,0.2940850039908882,0.10348248092747693,2.789122398897267e-05,6.42530075272418e-05,0.002859034860731359,1.63280323170793e-05,2.8910790600626686e-05
56,0.0002669254696897762,0.37940860222700895,0.5100851478045118,0.0006676912120106934,0.001015913021914476,0.03840580616780565,0.02310116527515576,0.04687678471748453,0.0001719641044184044
57,9.403867410978283e-06,3.464009793433764e-05,9.44025442510417e-06,3.424682962904057e-07,4.515501362464728e-08,0.9989446252240671,0.00014271353459274566,0.0004750433544607534,0.00038374604379915427
58,0.03290888405754858,1.6315372806271903e-06,5.27040451489179e-06,2.1883694755584796e-07,3.0983385582124904e-06,0.0030523241718699357,1.644003546735633e-05,0.0003122001618844283,0.9636999324559284
59,0.016203985079004276,0.0019340307675299372,0.002474512608349127,0.0028837151343381836,4.5107587896040726e-07,0.06826890573464338,0.012841361162463259,0.06160747487759754,0.8337855635601953
60,0.0690977482928222,8.665143127743782e-05,1.2697799257997531e-05,1.498333653536973e-06,1.157766516375754e-06,0.44802578606682464,0.0019080018957734048,0.35725753364447255,0.12360892476940191
61,6.844521633822698e-11,0.6538741354463953,0.34150813189715606,0.004617349921164543,1.0888180309401761e-07,7.612720460397236e-10,2.723141247749614e-07,3.9883180910487607e-10,3.1080728514077165e-10
62,0.15974902769808172,0.04382402250493442,0.005589086241849007,0.002380064992585192,0.0017933414003858724,0.04661041532986927,0.0027430810739035656,0.07450218500807845,0.6628087757503125
63,6.9669062488117735e-06,0.41005160112362393,0.5049287246494795,0.08288955102306539,2.2733356884061424e-05,0.00013928418811525044,0.0018838389816664873,4.518056467172325e-05,3.211920624468149e-05
64,0.008824889368298474,4.670368195150471e-07,1.786181675870071e-08,1.3931539535098348e-09,4.0698736089073845e-12,0.021906958907231506,3.005414553531031e-05,4.7734930382139515e-05,0.9691898763526925
65,0.0017828404251999418,0.31358691671099426,0.2522921621988093,0.0015104804820496428,0.013045720989616864,0.009017768888186712,0.03323205336339443,0.37499325354263857,0.0005388033991101949
66,9.203168928542902e-07,0.7451100145333235,0.13884907258466517,8.431621474452698e-06,4.4250029571206913e-13,4.888905306421811e-07,0.11603013870890966,5.113720886646912e-10,9.32832389249889e-07
67,0.013912365630814936,0.2771036257392995,0.4501662866447854,0.11880058483160182,2.591990725388413e-09,0.010213543450896818,0.1278694394282485,0.000603399679227438,0.0013307520031349586
68,1.8944393401502962e-11,4.803143517828031e-17,5.061017011504713e-20,1.780452845712973e-20,1.0626307014487697e-34,2.3281892337708084e-09,1.1592957616832104e-08,0.9999999860598937,1.5069881146408875e-14
69,1.6349987275633465e-06,1.0547045079302298e-17,7.161538260886348e-21,1.9139633772572255e-05,3.563000703387233e-18,0.9999568167777915,1.3336067525974638e-06,1.9428116024753967e-05,1.6468669310714253e-06
70,0.0012736379073373225,0.5628964424442682,0.28067273858263897,0.11994822278943575,0.0002685182553832623,0.0038652788746798075,0.024742530696558202,0.002492535356626259,0.003840095093072475
71,2.4486358711343143e-05,0.006459465948951434,0.0014988689542854883,0.0015148308949889447,0.990318157865479,3.145224100059979e-05,5.166790127754067e-05,7.013454364282604e-05,3.093529166272574e-05
72,0.0045908094568867745,3.3361493709091224e-06,1.3826922625573867e-08,5.4579947308568225e-05,4.41992948959754e-06,0.9847216838768119,0.0045318775073157945,0.0051251611673868705,0.0009681181385069375
73,8.194991013821427e-06,1.6509664549588588e-16,3.394445201589953e-25,1.3926204837434477e-06,1.0368279973901704e-14,0.9999115341609226,7.782903575259685e-05,7.868952123068344e-07,2.622966043195754e-07
74,0.0003798948664291106,7.1538590066455e-07,1.1405217559370545e-06,8.364066230833543e-08,4.4485394503019374e-08,0.0031000210482776415,0.0009250098367025095,0.9946062688399717,0.0009868213749057622
75,0.007795245768216739,0.037955129827453284,0.009905423057803078,0.08616458288951467,0.8078033600683089,0.01780444060615979,0.008669482491774676,0.014308276122587763,0.009594059168181015
76,1.8875175801963614e-11,0.6485175285104988,0.1668501211999085,0.18463224116879673,3.343542981186227e-10,1.3535795392648534e-09,1.0686859560971162e-07,2.480358626581103e-11,5.205878346154958e-10
77,0.02291358091542408,2.943299910222453e-06,6.996336648221831e-08,0.0006535310688542122,6.31009361516628e-07,0.9339772348169938,0.0027053787838949967,0.019147530607504726,0.020599099534689892
78,1.6469149342270893e-06,0.0016964962631254368,0.00011485289640407325,2.6796352896742982e-05,0.9981537095609774,4.0337701543096176e-07,6.911772640471499e-07,2.2651719146873057e-06,3.1382854680650347e-06
79,0.13009224534101363,0.004925940868095038,0.015715689534386228,0.00012511699720819475,8.837733010509994e-05,0.026963918257323017,0.1396119477076185,0.6765647483661822,0.005912015598068106
80,3.7714095810868724e-15,0.6819883195763324,0.14043162552504443,0.17758005435540158,5.464047335069271e-12,2.3346162395190726e-12,5.348331311456877e-10,2.6473350425601593e-14,5.594927275205237e-13
81,0.00900942251352422,0.5145364138656989,0.13254178008924936,0.12528250364530513,0.14607688799940766,0.012742199275870019,0.03162479603212352,0.013934730718118554,0.014251265860702729
82,0.09667108757986695,6.783911032125007e-05,0.00015731631241112023,1.2715957022067107e-06,3.316042913097084e-06,0.020258743800272316,0.00024940641580952687,0.0016056668046584774,0.8809853523380451
83,0.008798520614498161,0.7211261954799846,0.12212280759298659,0.02730518647896347,0.00479684198968164,0.01715109338762159,0.03077404015578509,0.019089550787581906,0.04883576351289691
84,0.020659275096236607,0.00046227582770093237,0.00031785520179639077,0.00011539133691351408,3.345376255817899e-07,0.04663201347113777,0.004740734770675252,0.8863483053532863,0.04072381440462759
85,0.024479021975405153,1.4684711840110665e-16,2.0115258006924542e-13,6.4228513717035e-17,3.015266879016564e-28,1.3002243191024088e-11,7.719517294827318e-08,0.9754294076500847,9.149316613344801e-05
86,0.0005845508770447377,8.600523361201242e-06,1.6783460993361191e-06,0.028551571691384992,2.25278739376008e-09,0.9600520358812371,0.002619098276227733,0.000880108065743638,0.007302354086113883
87,0.00020333063426918044,3.6367815294497493e-12,5.234032852963849e-15,2.2783261886812743e-10,1.767563564325289e-35,8.957950616905482e-07,7.113706600381066e-11,0.9997956763296137,9.693844381351379e-08
88,8.351139606215834e-06,0.5359695080268431,0.3265136600836535,0.13456737960921697,1.0001772198179514e-05,0.00015267367793516312,0.002490040398464005,0.0001561251102138755,0.00013226018186905913
89,0.03396425329830804,0.453647959316089,0.13840219985069804,0.12950688517712572,0.0021355146513600647,0.04661092694992726,0.05658883643280864,0.05914428460393212,0.07999913971975112
90,0.1343694103730101,0.0005202965788584936,0.00021898197053323278,1.5276830371639627e-05,5.1777457315729884e-05,0.026768824985179532,0.0014264456462776036,0.018376342912392797,0.8182526432460608
91,0.152786227586795,0.0036638762506350196,0.003923126479182008,0.0003644017739160775,4.86476016933661e-05,0.05811293283471382,0.004831615400497895,0.3070998996462688,0.46916927242629797
92,1.1300240599146624e-05,0.5946880419642199,0.4018910356883906,5.657499271593198e-05,0.00010157156806881382,0.0004496064189342938,0.0019012277273011515,0.0008988253476988648,1.8160520712442133e-06
93,0.0004412225794791996,0.235330250930751,0.5290106450291813,0.10537623815278922,1.3080047044049148e-14,8.922709510051948e-05,0.12975107455458254,1.2799687966861866e-06,6.168930647790039e-08
94,0.0005053375483251476,0.40625840865851304,0.3067907164784485,0.17927489064580518,2.0864945135028395e-12,0.012999624719238535,0.09170350844424584,3.476502949675675e-05,0.002432748473840455
95,7.472147203825333e-06,3.4964877797661916e-07,4.163138765210944e-08,1.9170164548869493e-09,1.0358834376151262e-14,0.997529869920885,1.3109173474191066e-05,0.0023964539264082194,5.270163483631774e-05
96,1.8734342333866562e-07,0.3497960615541628,0.5961149213691769,0.05259247050740512,0.0014290198614127017,1.7854354658427543e-05,4.518211738484253e-05,1.4213232695914415e-06,2.8815691062052005e-06
97,0.003181313698410235,0.6182020917241969,0.17955455888637814,0.09625483947387792,3.2167501396416857e-05,0.015027346839931593,0.06754137500372659,0.004810228091381914,0.015396078780700323
98,3.506625357886874e-10,4.60256997600839e-06,6.321317637591069e-07,3.1283613855414603e-06,0.9999916278970931,4.329529932850607e-10,8.275906385235641e-10,6.697025884405913e-09,7.315497232263874e-10
99,0.006454581654744935,0.5054529161672102,0.2918565799309548,0.09688369715034578,1.2724169270156601e-07,0.007315007436453736,0.08797735227012476,0.0006946046455965352,0.003365133502876427
100,8.112067462388613e-08,0.8460548942783551,0.14742245259212686,0.0063503472024207756,5.9037508519299644e-05,2.1826785803847614e-06,0.00010913989240025757,9.393103482549398e-07,9.254165742672675e-07
101,6.48658285066706e-08,0.9610049308520249,0.03556022610536186,0.0032272012853497814,2.7522800748622405e-07,1.6605336408169454e-07,0.00020673356831321156,7.872991624094232e-08,3.2331183391296523e-07
102,0.02208123978304804,0.0006144334716261865,1.1310686130986781e-05,0.00745025368084643,6.188726100722159e-05,0.8552735515439723,0.044970418628099765,0.05431261113461252,0.015224293810656674
103,2.0517670955485086e-06,2.1290508750618723e-15,8.881203809744369e-16,3.276513078980796e-07,4.301481646096148e-20,0.999982785581034,8.356955721000227e-06,3.3309342413750736e-06,3.1471105970999593e-06
104,2.283322642951143e-05,1.6639138242802848e-14,4.672213494963164e-16,1.730427757926638e-07,2.308070493262395e-13,0.999364678046164,1.3748299569075627e-05,0.0005966936483112608,1.8737365024266177e-06
105,0.0003507837905045927,0.37507444038424476,0.1062393988484579,0.48179580774097924,6.6402462711360535e-12,0.01024708354098724,0.025368887963051444,5.3939200877905665e-05,0.0008696585242567365
106,0.12134865662500864,0.06349064882567311,0.024444099415936775,0.019523720020508967,0.0007459357974958812,0.27829405682254554,0.10977751933221842,0.25221081664298767,0.13016454651762507
107,0.0010521462487131322,0.004367160123162967,0.0023214377411831404,0.0001319192123186527,4.050032338348124e-05,0.9755962383311867,0.012178121428423954,0.0022912138646945935,0.002021262726933293
108,2.5826568475481127e-12,0.3475346477749587,0.5670869908592803,0.08536828173751575,4.663343393914514e-09,2.9417279463509767e-08,1.0044423480988189e-05,1.0810392727207036e-09,4.0519549760014546e-11
109,0.16132476001158813,0.011850059291673196,0.003553569779900087,0.0017262940616555689,0.007670457784265051,0.41234963980848166,0.15029307991425625,0.23221560057642215,0.019016538771757876
110,0.013276605052114188,0.01065818833339148,0.005649538396943913,0.00828228245953523,1.6815567951310113e-07,0.18447692915642394,0.6251915939727988,0.15121327626980183,0.001251418203311075
111,0.0013261471838948002,2.530189500846955e-09,2.3812515475437314e-13,6.64131500069245e-07,6.55691387255229e-10,0.9594026838258701,0.000750152594012959,0.03799690476649652,0.0005234443121064752
112,2.5046696677660644e-07,0.017064170834188697,0.00017180251709173998,0.00098788865031528,2.5007591657347694e-11,0.9726569165508004,0.00016973393605889837,0.0072147984450958574,0.001734438574474741
113,0.0009785044212088517,0.4622636996555096,0.1068654586070617,0.03851066501150379,4.978445765233374e-05,0.008320004456686568,0.037132421545741964,0.34368064595185427,0.0021988158927809223
114,6.208590075781493e-14,0.8489062049161511,0.13258085341768389,0.018512938063397672,4.0352267524460676e-11,3.9983717374783744e-12,3.5418675202621294e-09,1.5978938021771928e-12,1.4889223544646877e-11
115,0.00715693551344311,0.44112605581177194,0.29265748498712585,0.14601907607745776,0.00032441701270767635,0.011746859369384015,0.09373428620405425,0.003561865122079024,0.0036730199019764094
116,3.511507289050807e-09,3.8624312627393566e-13,1.505353237543271e-11,1.1965245427786685e-11,3.7978771292897275e-13,0.9999965599839112,3.2077371496923176e-09,3.433209702000398e-06,5.93575431413597e-11
117,3.6628586519808134e-10,0.8383233453603111,0.08720100856218035,0.074468204559866,1.2438088641186433e-07,6.224350719570872e-08,7.147410071145446e-06,7.28751511600409e-08,3.424174076770799e-08
118,0.0004355390404502177,0.8200009616874573,0.12348856733211264,0.037944662768078334,0.00024270122696028976,0.00225355616120716,0.006243797638771967,0.003048412139621029,0.0063418020053409635
119,3.007186104403893e-08,0.44504505522723503,0.54794034277975,0.006869407623672701,1.2858430049588005e-05,7.268623924803965e-07,0.00013141149926704302,1.429827208494236e-07,2.4523051185790374e-08
120,4.0588514819557215e-05,0.6874089522011222,0.28654165020024835,0.020094117945071554,0.00029460037709707167,0.00012725080652199836,0.004169596703864918,0.00024608999304192165,0.0010771532582124455
121,0.010537324706512698,0.00045805913200550155,0.00841374666015412,7.382142238838356e-07,7.261237820485036e-15,0.0023140124859132387,0.8854115064561964,0.09231652294589698,0.0005480893990898388
122,1.6669676375425107e-17,0.661914265581242,0.33678680143181144,0.0012989304862910714,3.739852692997309e-13,9.219929034240616e-14,2.5001779750098816e-09,9.739948544444576e-15,1.611146348855061e-15
123,0.0004948473634733068,0.004584171613679625,0.0019127311867149317,9.988332966499073e-05,6.858632481644627e-06,0.9790033651889386,0.01067982086523177,0.0015338897015570144,0.0016844321182581225
124,3.5732439813764195e-06,4.704887314965351e-10,4.158339572601446e-08,4.325758770767397e-10,9.392827166409126e-16,0.9992305926207646,6.025190381987562e-08,0.0007653002973383911,4.3109955048025847e-07
125,0.0009846756881164572,0.008322370060662764,0.003744586242162431,0.0002514534349581104,4.7861717285464e-05,0.9564130097851816,0.023127805402111998,0.004014000622197687,0.003094237047323536
126,0.00010390096769163214,6.920184649138518e-14,1.175378805210774e-16,3.115577265540976e-07,1.389078772049616e-14,0.9985813520201641,4.991309166013379e-06,4.932132410373854e-05,0.0012601228210647245
127,0.001561856650533265,0.7141413432399895,0.2186351494885158,0.038938324742126745,6.717143128670737e-05,0.0024201280142162607,0.02019164045961613,0.0026191681079678693,0.001425217865747707
128,0.00010746310375928722,2.867300627989092e-07,5.7886517659649535e-09,5.338375915566481e-06,5.657079877401232e-10,0.9983382485837294,0.00031512388451384704,0.0009590351206975405,0.0002744978469618866
129,2.3474111256356045e-12,5.332434676580354e-11,1.0731822839323356e-09,2.098496935977026e-14,4.04539454519784e-21,0.9999984107469713,3.430357120864366e-09,1.5846672969244158e-06,2.6499528546196633e-11
130,1.0610180733586168e-05,0.9131128313595268,0.08621147970578177,1.998249323340083e-05,5.374151590769748e-13,1.4227202949638167e-05,0.0005743297042636594,5.597775545747385e-05,5.615975162788546e-07
131,7.50868258604525e-08,0.659872357201059,0.19449776142838354,0.14556584798915193,1.6494301340079197e-05,3.1889925265517904e-06,4.31848918597738e-05,1.3911704703606304e-07,9.509918063517922e-07
132,1.4960511543386375e-10,0.813205552889044,0.09012420525704512,0.09664989677484531,1.8439548196138144e-10,9.383007102517289e-08,2.0241592400021688e-05,3.1398183098797124e-09,6.182775628146549e-09
133,0.000376652117903155,0.8258791429828933,0.1424686405401333,0.018762295329404113,0.0030923494736908755,0.0006325947587603022,0.005917177464769922,0.0007697404065577605,0.0021014069258870425
134,3.2300910354215857e-12,0.7562164659342047,0.2196854182980806,0.02409804802560496,3.917293944649634e-10,3.1775085183884884e-10,6.65107131175262e-08,6.545011236479396e-11,4.5323627761067526e-10
135,3.449002010288902e-05,0.43638869679965847,0.1287064267283897,0.43227163317289774,0.0007058084873636167,0.00043727128117160296,0.0011884401632380394,6.609593963481059e-05,0.0002011374075431134
136,5.146092592462248e-05,5.402140047260404e-09,1.9803861822723193e-10,0.00033111892498305227,1.0903539723205096e-09,0.999199887793084,0.00010907461138671843,0.00011425458179010879,0.00019419647229882044
137,7.873237654675291e-07,1.285935083865606e-10,2.5767793331974816e-10,5.787879388105828e-16,7.265029125325795e-20,0.9955743768404753,0.004419801694293001,4.915247542902392e-06,1.1850765120287854e-07
138,0.09358884703583885,7.528725660677727e-10,1.8786062124537875e-11,3.830140389680946e-08,3.2038718688190052e-15,0.3066880283796404,4.8913158623258026e-05,0.00026285476575051354,0.5994113175870813
139,6.115185632852104e-07,2.2249841824553964e-05,2.41806920789486e-06,1.5221977236936504e-08,1.962456055244797e-11,0.998646278953578,0.00019941998740305425,0.0010916085156229183,3.739787219829122e-05
140,5.577197779544022e-09,0.5708330661915024,0.41366479473708206,0.015453499951959925,2.72328844628425e-05,3.892068007130838e-07,2.0876880178558064e-05,1.3018333014179488e-07,4.387485341570913e-09
141,1.0788230587862432e-05,0.19493895406390915,0.5569278914306822,0.11904273297618014,1.1254362225232856e-08,0.0014306682344096733,0.127221246340637,0.00028836059622798705,0.0001393468730037101
142,0.14147829950565172,0.027744448415756705,0.010251044943026477,0.009314640771186409,0.0001047663801715031,0.22776900818078682,0.24177596840753832,0.33291952616289194,0.008642297232990117
143,1.5048773810769844e-05,0.282326113462889,0.7046052261299507,3.252822323928991e-05,0.00023972401624414616,0.00041119312799634423,0.009789198864030393,0.002580205902816526,7.614990227486691e-07
144,8.866230649045132e-09,1.2119747853708334e-24,6.200520318315302e-36,1.223196593554408e-06,2.4603015072886753e-25,0.9999985461976139,2.2154655799240916e-07,1.697712017822325e-11,1.76026680035037e-10
145,0.0003569582142662716,3.4095562338853515e-08,3.650894259519741e-08,7.046972609121226e-09,3.8390451285981224e-15,0.0011294562406706128,4.817727806302546e-06,0.9977703500216334,0.0007383401441421432
146,0.018611301399013694,0.008301889545082927,0.016005095131320382,0.006351559957066916,0.0017119182693152379,0.17313192925683388,0.028109657297500208,0.6839570429920663,0.06381960615180059
147,0.00014170600950488358,0.7820627799045644,0.17526278489364494,0.035472064022009954,0.0011659519692836903,0.000860626069657773,0.0038332743437495885,0.0001115367822559984,0.0010892760053286443
148,0.006077943779311656,0.6276964170916455,0.1431952348712929,0.12807545587157668,4.219173897114439e-05,0.014111904146195283,0.06543464595344803,0.0036575307152273908,0.011708675832331364
149,0.00012378693027991603,3.818229456018214e-07,6.297834071375259e-08,6.973518284990356e-07,3.06160575302894e-11,0.9977474380231722,0.00025217146900845846,0.001258734048787577,0.0006167273450209832
